-9.072548732457156317e-01
-8.892330514600633729e-01
-8.730821037358516001e-01
-8.579288613468396552e-01
-8.378664591986522137e-01
-8.173858378954395043e-01
-7.995199410869281431e-01
-7.809590322653242600e-01
-7.542512453478122936e-01
-7.292078726176618453e-01
-7.167225008861057844e-01
-6.893443555202393158e-01
-6.687650580472734863e-01
-6.376822980309416744e-01
-6.168674464075308839e-01
-5.829938854282318283e-01
-5.790286974016152222e-01
-5.630194358847594449e-01
-5.293191780508692545e-01
-5.014118667444690258e-01
-4.682521607597637248e-01
-4.558105202365695940e-01
-4.361533389407181716e-01
-4.056574158406642261e-01
-3.965587731093859758e-01
-3.683493774940879706e-01
-3.522621379094483252e-01
-3.379258749401114481e-01
-3.306278965146405846e-01
-2.859125485734190786e-01
-2.593041849428047718e-01
-2.541667830748807755e-01
-2.421528236276052348e-01
-2.063639946789325719e-01
-2.050259138170291151e-01
-2.126147037580759513e-01
-1.852245485907314526e-01
-1.643071946717592768e-01
-1.781200978315670147e-01
-1.570077528331659256e-01
-1.500485644387040962e-01
-1.261477121031623350e-01
-1.103809042146764174e-01
-7.752904086312166487e-02
-7.507605510741888200e-02
-8.962639638160894984e-02
-8.781843624604904197e-02
-7.847713318386423387e-02
-1.002889720223277131e-01
-1.013418042294341875e-01
